lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
3081kkb02,3 Level Product Style,3081KKB02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",ROLLING WAVES,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"</p><b>Top</b>
<br/>Ruffle detail at the shoulders<br/>Adjustable straps at the back<br/>UV protection<br/>Medium coverage<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",ROLLING WAVES,"Ruffle detail at the shoulders
Adjustable straps at the back
UV protection
Medium coverage
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,ROLLING WAVES,,active,2018,6112410000,3081kkb02_azul
3053kkb02,3 Level Product Style,3053KKB02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",ZIZ OASIS,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"</p><b>Top</b>
<br/>Medium coverage<br/>Adjustable straps<br/>UV protection<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",ZIZ OASIS,"Medium coverage
Adjustable straps
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,ZIZ OASIS,,active,2018,6112410000,3053kkb02_azul
3051kkb04,3 Level Product Style,3051KKB04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",BAKER BEACH,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"</p><b>Top</b>
<br/>Zip detail at front<br/>High neck<br/>Full coverage<br/>UV protection<br/>Reversible 2 way<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",BAKER BEACH,"Zip detail at front
High neck
Full coverage
UV protection
Reversible 2 way
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,BAKER BEACH,,active,2018,6112410000,3051kkb04_azul
3084kko02,3 Level Product Style,3084KKO02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MAGNIFICENT ARRECIFES,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Full coverage<br/>Adjustable straps at the back<br/>UV protection<br/>Made in Colombia</p>,MAGNIFICENT ARRECIFES,"Full coverage
Adjustable straps at the back
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,MAGNIFICENT ARRECIFES,,active,2018,6112410000,3084kko02_azul
3098kkr01,3 Level Product Style,3098KKR01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",WILDLIFE GORG,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Rashguard<br/>Full coverage<br/>Long sleeve<br/>UV protection<br/>Made in Colombia</p>,WILDLIFE GORG,"Rashguard
Full coverage
Long sleeve
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,WILDLIFE GORG,,active,2018,6110309000,3098kkr01_azul
1690kkc02,3 Level Product Style,1690KKC02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",OCEAN CALL,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"<p>Short dress<br/>""V"" neckline<br/>Open back</p>",OCEAN CALL,"Short Dress 
""V"" Neckline
Open Back",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,OCEAN CALL,,active,2018,6104430000,1690kkc02_azul
1693kkc02,3 Level Product Style,1693KKC02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",TAKE ME WITH YOU,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Short dress<br/>Open back<br/>Ruffle at edge<br/>Adjustables straps</p>,TAKE ME WITH YOU,"Short Dress 
Open Back
Ruffle At Edge
Adjustables Straps",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,TAKE ME WITH YOU,,active,2018,6104430000,1693kkc02_azul
3100kkb01,3 Level Product Style,3100KKB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DUSTY STORM,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"</p><b>Top</b>
<br/>High neck<br/>Full coverage<br/>Adjustable straps at the back<br/>UV protection<br/>Reversible 2 way<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",DUSTY STORM,"High neck
Full coverage
Adjustable straps at the back
UV protection
Reversible 2 way
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,DUSTY STORM,,active,2018,6112410000,3100kkb01_anaranjado
3066kkb03,3 Level Product Style,3066KKB03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",ROSE OF THE DESERT,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"</p><b>Top</b>
<br/>Regular coverage<br/>UV protection<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",ROSE OF THE DESERT,"Regular coverage
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,ROSE OF THE DESERT,,active,2018,6112410000,3066kkb03_anaranjado
3101kkb02,3 Level Product Style,3101KKB02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SANDY SANDBELLS,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,"<p><b>Top</b>
<br/>Straps detail at front<br/>Regular coverage<br/>Adjustable straps at the back<br/>UV protection<br/>Made in Colombia</p>
<br/>
</p><b>Bottom</b>
<br/>Low Rise <br/>Full coverage<br/>Made in Colombia</p>
<br/>
<p>This product is sold as a set</p>",SANDY SANDBELLS,"Straps detail at the front
Regular coverage
Adjustable straps at the back
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,SANDY SANDBELLS,,active,2018,6112410000,3101kkb02_anaranjado
3099kko01,3 Level Product Style,3099KKO01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",PASSION FRUIT FRESHNESS,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Ruffle detail at shoulders<br/>Full coverage<br/>Adjustable straps at back<br/>UV protection<br/>Made in Colombia</p>,PASSION FRUIT FRESHNESS,"Ruffle detail at the shoulders
Full coverage
Adjustable straps at the back
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,PASSION FRUIT FRESHNESS,,active,2018,6112410000,3099kko01_anaranjado
3085kko02,3 Level Product Style,3085KKO02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",PLAYA CHIQUITA,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Zip detail at the front<br/>Full coverage<br/>Long sleeve<br/>UV protection<br/>Made in Colombia</p>,PLAYA CHIQUITA,"Zip detail at the front
Full coverage
Long sleeve
UV protection
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,PLAYA CHIQUITA,,active,2018,6112410000,3085kko02_anaranjado
3103kks01,3 Level Product Style,3103KKS01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",COYOTE VALLEY,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Shorts<br/>Full coverage<br/>UV protection<br/>Not reversible<br/>Made in Colombia</p>,COYOTE VALLEY,"Shorts
Full coverage
UV protection
Not reversible
Made in Colombia",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,COYOTE VALLEY,,active,2018,6104630000,3103kks01_anaranjado
1691kkc02,3 Level Product Style,1691KKC02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SUN FLOWER,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Shorts<br/>Smocked waistband at back</p>,SUN FLOWER,"Shorts
Smocked Waistband At Back ",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,SUN FLOWER,,active,2018,6104630000,1691kkc02_morado
1695kkc01,3 Level Product Style,1695KKC01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MYSTIC TREASURE,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Short dress<br/>Open back with fixed straps at back like a criss cros<br/>Ruffle at edge<br/>Adjustables straps</p>,MYSTIC TREASURE,"Short Dress 
Open Back With Fixed Straps At Back Like A Criss Cros
Ruffle At Edge
Adjustables Straps",,,Our model wears a Colombian size 10,,,Colombia,SUMMER 2018,COLOMBIA,,,,MYSTIC TREASURE,,active,2018,6104430000,1695kkc01_morado
1891asa01,3 Level Product Style,1891ASA01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",PAPYRUS GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Relaxed fit<br/>Shades on gray<br/>Cozy fabric</p>,PAPYRUS GRAY,"Relaxed fit.
Shades on gray.
Cozy fabric.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,PAPYRUS GRAY,,active,2018,6114300000,1891asa01_gris
1863alm03,3 Level Product Style,1863ALM03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",GLOWING WINGS ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>7/8th length<br/>Hidden pocket<br/>Wings print<br/>Envolving cuts</p>,GLOWING WINGS ECRU,"High rise.
7/8th length
Hidden pocket.
Wings print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,GLOWING WINGS ECRU,,active,2018,6104630000,1863alm03_gris
1832asb02,3 Level Product Style,1832ASB02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",INSTANTANEOUS ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Low cleavage<br/>Low-impact support<br/>Strappy back</p>,INSTANTANEOUS ECRU,"Reversible top.
Low cleavage
Low-impact support.
Strappy back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,INSTANTANEOUS ECRU,,active,2018,6114300000,1832asb02_azul
1886ash02,3 Level Product Style,1886ASH02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SPRINTER WINGS ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Running shorts with brief liner<br/>Printed mesh<br/>Pockets</p>,SPRINTER WINGS ECRU,"Running shorts with brief liner.
Printed mesh.
Pockets.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SPRINTER WINGS ECRU,,active,2018,6104630000,1886ash02_gris
1760asb05,3 Level Product Style,1760ASB05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",TWIST WINGS ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>4 ways top<br/>Crossed over the back<br/>Medium impact support<br/>Medium cleavage</p>,TWIST WINGS ECRU,"4 ways top.
Crossed over the back.
Medium impact support.
Medium cleavage.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,TWIST WINGS ECRU,,active,2018,6114300000,1760asb05_azul
1887asa01,3 Level Product Style,1887ASA01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CLOUDBURST RAGLAN BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Open back<br/>Cozy Fabric<br/>Funnel neck</p>,CLOUDBURST RAGLAN BLACK,"Open back
Cozy Fabric
Funnel neck.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CLOUDBURST RAGLAN BLACK,,active,2018,6110201000,1887asa01_gris
1872abd01,3 Level Product Style,1872ABD01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MOON ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible body suit<br/>Transparency mesh<br/>Strappy back</p>,MOON ECRU,"Reversible body suit.
Transparency.
Mesh.
Strappy back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,MOON ECRU,,active,2018,6108920000,1872abd01_azul
1886ash01,3 Level Product Style,1886ASH01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SPRINTER TWIG WHITE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Running shorts with brief liner<br/>Printed mesh<br/>Pockets</p>,SPRINTER TWIG WHITE,"Running shorts with brief liner.
Printed mesh.
Pockets.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SPRINTER TWIG WHITE,,active,2018,6104630000,1886ash01_blanco
